==7638== NVPROF is profiling process 7638, command: python tf_cnn_benchmarks.py --num_gpus=1 --batch_size=64 --num_batches=10 --num_warmup_batches=0 --model=alexnet --data_dir=/home/keshavsanthanam/data/imagenet --allow_growth
2019-01-26 16:28:16.052446: I tensorflow/stream_executor/cuda/cuda_gpu_executor.cc:964] successful NUMA node read from SysFS had negative value (-1), but there must be at least one NUMA node, so returning NUMA node zero
2019-01-26 16:28:16.053042: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1432] Found device 0 with properties: 
name: Tesla V100-SXM2-16GB major: 7 minor: 0 memoryClockRate(GHz): 1.53
pciBusID: 0000:00:04.0
totalMemory: 15.75GiB freeMemory: 15.31GiB
2019-01-26 16:28:16.053073: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1511] Adding visible gpu devices: 0
2019-01-26 16:28:17.291441: I tensorflow/core/common_runtime/gpu/gpu_device.cc:982] Device interconnect StreamExecutor with strength 1 edge matrix:
2019-01-26 16:28:17.291499: I tensorflow/core/common_runtime/gpu/gpu_device.cc:988]      0 
2019-01-26 16:28:17.291506: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1001] 0:   N 
2019-01-26 16:28:17.291855: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1115] Created TensorFlow device (/job:localhost/replica:0/task:0/device:GPU:0 with 14790 MB memory) -> physical GPU (device: 0, name: Tesla V100-SXM2-16GB, pci bus id: 0000:00:04.0, compute capability: 7.0)
W0126 16:28:17.716594 139975653085568 tf_logging.py:125] From /home/keshavsanthanam/gpusched/workloads/tensorflow/image_classification/benchmark_cnn.py:2250: __init__ (from tensorflow.python.training.supervisor) is deprecated and will be removed in a future version.
Instructions for updating:
Please switch to tf.train.MonitoredTrainingSession
2019-01-26 16:28:17.777525: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1511] Adding visible gpu devices: 0
2019-01-26 16:28:17.777593: I tensorflow/core/common_runtime/gpu/gpu_device.cc:982] Device interconnect StreamExecutor with strength 1 edge matrix:
2019-01-26 16:28:17.777600: I tensorflow/core/common_runtime/gpu/gpu_device.cc:988]      0 
2019-01-26 16:28:17.777605: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1001] 0:   N 
2019-01-26 16:28:17.777926: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1115] Created TensorFlow device (/job:localhost/replica:0/task:0/device:GPU:0 with 14790 MB memory) -> physical GPU (device: 0, name: Tesla V100-SXM2-16GB, pci bus id: 0000:00:04.0, compute capability: 7.0)
I0126 16:28:17.871792 139975653085568 tf_logging.py:115] Running local_init_op.
I0126 16:28:47.294328 139975653085568 tf_logging.py:115] Done running local_init_op.
TensorFlow:  1.12
Model:       alexnet
Dataset:     imagenet
Mode:        training
SingleSess:  False
Batch size:  64 global
             64 per device
Num batches: 10
Num epochs:  0.00
Devices:     ['/gpu:0']
Data format: NCHW
Optimizer:   sgd
Variables:   parameter_server
==========
start:2019-01-26 16:28:17.294477
Generating training model
Initializing graph
Running warm up
Done warm up
Step	Img/sec	total_loss
1	images/sec: 15.6 +/- 0.0 (jitter = 0.0)	7.134
10	images/sec: 143.0 +/- 409.4 (jitter = 206.9)	7.232
----------------------------------------------------------------
total images/sec: 142.99
----------------------------------------------------------------
end:2019-01-26 16:28:52.139613
==7638== Profiling application: python tf_cnn_benchmarks.py --num_gpus=1 --batch_size=64 --num_batches=10 --num_warmup_batches=0 --model=alexnet --data_dir=/home/keshavsanthanam/data/imagenet --allow_growth
==7638== Profiling result:
"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
,%,ms,,ms,ms,ms,
"GPU activities",8.781242,42.196659,84,0.502341,0.158432,0.844285,"volta_sgemm_128x64_nt"
"GPU activities",7.638371,36.704803,65,0.564689,0.001600,3.690804,"[CUDA memcpy HtoD]"
"GPU activities",6.562154,31.533238,80,0.394165,0.160767,0.890525,"volta_sgemm_128x64_nn"
"GPU activities",4.655160,22.369524,8,2.796190,1.829146,3.578292,"void cudnn::detail::dgrad_engine<float, int=128, int=6, int=8, int=3, int=3, int=5, bool=1>(int, int, int, float const *, int, float const , int, cudnn::detail::dgrad_engine<float, int=128, int=6, int=8, int=3, int=3, int=5, bool=1>*, kernel_grad_params, int, int, float, int, int, int)"
"GPU activities",4.539628,21.814357,16,1.363397,0.223327,2.540599,"volta_gcgemm_32x32_nt"
"GPU activities",4.364570,20.973145,12,1.747762,1.094813,2.602487,"void cudnn::winograd::winograd3x3Kernel<float, float, int=2, int=2, int=8, bool=0>(cudnn::maxwell::winograd::KernelParams)"
"GPU activities",3.653127,17.554439,34,0.516307,0.273759,0.965245,"volta_cgemm_32x32_tn"
"GPU activities",3.117522,14.980684,8,1.872585,1.354491,2.304568,"volta_scudnn_128x64_stridedB_small_nn_v1"
"GPU activities",2.988592,14.361135,8,1.795141,1.382075,2.145848,"volta_scudnn_128x128_stridedB_splitK_small_nn_v1"
"GPU activities",2.885840,13.867378,8,1.733422,1.192604,2.273080,"volta_scudnn_128x64_stridedB_splitK_small_nn_v1"
"GPU activities",2.700958,12.978964,6,2.163160,1.447291,2.836726,"void cudnn::detail::implicit_convolve_sgemm<float, float, int=128, int=6, int=7, int=3, int=3, int=5, int=1, bool=1, bool=0, bool=1>(int, int, int, float const *, int, float*, cudnn::detail::implicit_convolve_sgemm<float, float, int=128, int=6, int=7, int=3, int=3, int=5, int=1, bool=1, bool=0, bool=1>*, kernel_conv_params, int, float, float, int, float, float, int, int)"
"GPU activities",2.520465,12.111638,6,2.018606,1.237244,2.455992,"volta_scudnn_128x64_relu_small_nn_v1"
"GPU activities",2.406685,11.564887,12,0.963740,0.944828,1.003613,"void cudnn::detail::wgrad_alg0_engine<float, int=512, int=6, int=5, int=3, int=3, int=3, bool=1, int=512>(int, int, int, float const *, int, cudnn::detail::wgrad_alg0_engine<float, int=512, int=6, int=5, int=3, int=3, int=3, bool=1, int=512>*, float const , kernel_grad_params, int, float, int, int, int, int)"
"GPU activities",2.216663,10.651772,4,2.662943,2.042105,3.287669,"void cudnn::detail::wgrad_alg0_engine<float, int=128, int=6, int=8, int=3, int=3, int=5, bool=1, int=512>(int, int, int, float const *, int, cudnn::detail::wgrad_alg0_engine<float, int=128, int=6, int=8, int=3, int=3, int=5, bool=1, int=512>*, float const , kernel_grad_params, int, float, int, int, int, int)"
"GPU activities",1.966375,9.449057,4,2.362264,1.881850,2.982966,"void cudnn::detail::explicit_convolve_sgemm<float, int, int=128, int=6, int=7, int=3, int=3, int=5, int=0, bool=1>(int, int, int, float const *, int, float const , int, cudnn::detail::explicit_convolve_sgemm<float, int, int=128, int=6, int=7, int=3, int=3, int=5, int=0, bool=1>*, kernel_conv_params, int, int, float, float, int, float const *, float const *)"
